 Cover,Issue ID,Year,Date,Price,Archive URL,Colors,Cultural Context,Caption,Clothing,Hair,Pose,Expression,Mood,Era Indicators
,19930601,1993,1993-06-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19930601,Black and white,"Grunge and alternative rock, rise of the internet, Generation X",playboy playmate of the year,nothing,blonde pigtails,standing,smile,happy,"1990s, nineties"
,19930701,1993,1993-07-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19930701,"Blue, Red swimsuit","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a woman in a bikini,bikini,brown long and straight,she is standing,smiling,happy,"1990s, nineties"
,19930801,1993,1993-08-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19930801,"Red, Gold costume","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine featuring a man and a woman on a motorcycle,leather outfit,blonde long and curly,pose,smile,happy,"1990s, nineties"
,19930901,1993,1993-09-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19930901,Soft pastels and neutral tones,"Grunge and alternative rock, rise of the internet, Generation X",there is a woman sitting on top of a car on the cover of a magazine,dress,blonde long,sitting,smiling,happy,"1990s, nineties"
,19931001,1993,1993-10-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19931001,Clean white background with minimal color,"Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine featuring a group of women posing for a picture,bikini,blonde long,standing,smiling,happy,"1990s, nineties"
,19931101,1993,1993-11-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19931101,Black and white with red logo,"Grunge and alternative rock, rise of the internet, Generation X",there are two women in bikinis on the cover of playboy magazine,bikini,brown curly,standing,smiling,happy,"1990s, nineties"
,19931201,1993,1993-12-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19931201,Black and white with red logo,"Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a woman in a fur coat,fur,blonde long,standing,serious,sad,"1990s, nineties"
,19940101,1994,1994-01-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19940101,Minimalist design with pop of color,"Grunge and alternative rock, rise of the internet, Generation X",there is a cover of playboy magazine with an image of a rabbit,tie,black mohawk,standing,smile,happy,"1990s, nineties"
,19940201,1994,1994-02-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19940201,Neutral beige with elegant typography,"Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a sexy blonde woman in a red dress,red dress,blonde curly,standing,smiling,happy,"1990s, nineties"
,19940301,1994,1994-03-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19940301,Black and white with red logo,"Grunge and alternative rock, rise of the internet, Generation X",there is a cover of a magazine with a picture of a woman on the cover,bra,black long,sitting,pensive,sad,"1990s, nineties"
,19940401,1994,1994-04-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19940401,Minimalist design with pop of color,"Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a woman in red shorts and a white t - shirt,shorts,blonde long and blonde,standing,smile,happy,"1990s, nineties"
,19940501,1994,1994-05-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19940501,Minimalist design with pop of color,"Grunge and alternative rock, rise of the internet, Generation X",there is a woman sitting on the cover of a playboy magazine,stockings,blonde long,sitting,smiling,happy,"1990s, nineties"
,19940601,1994,1994-06-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19940601,Clean white background with minimal color,"Grunge and alternative rock, rise of the internet, Generation X",there is a woman laying on a bed on the cover of a magazine,bra,blonde long,sitting,smile,happy,"1990s, nineties"
,19940701,1994,1994-07-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19940701,Soft pastels and neutral tones,"Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a naked woman and a man,nothing,brown long,back,smile,happy,"1990s, nineties"
,19940801,1994,1994-08-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19940801,Minimalist design with pop of color,"Grunge and alternative rock, rise of the internet, Generation X",there is a cover of a magazine with a woman in a police uniform on the cover,uniform,blonde long,standing,serious,sad,"1990s, nineties"
,19940901,1994,1994-09-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19940901,Black and white with red logo,"Grunge and alternative rock, rise of the internet, Generation X",there is a cover of playboy magazine with a naked woman on the cover,bowtie,black bun,standing,serious,happy,"1990s, nineties"
,19941001,1994,1994-10-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19941001,Neutral beige with elegant typography,"Grunge and alternative rock, rise of the internet, Generation X",there is a woman sitting on a stack of books on the cover of playboy magazine,jean shorts,brown long and straight,sitting,smile,happy,"1990s, nineties"
,19941101,1994,1994-11-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19941101,Minimalist design with pop of color,"Grunge and alternative rock, rise of the internet, Generation X// fabulous, sex, cinema (christian slater)",this is a picture of a magazine with a woman on the cover,black dress,blonde bob,standing,serious,sad,"1990s, nineties"
,19941201,1994,1994-12-01 00:00:00,$4.50,https://ipb-ma.playboy.com/issue/19941201,Neutral beige with elegant typography,"Grunge and alternative rock, rise of the internet, Generation X",there is a cover of a magazine with a woman in the water,nothing,blonde bun,sitting,smile,happy,"1990s, nineties"
,19950101,1995,1995-01-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19950101,Minimalist design with pop of color,"Grunge and alternative rock, rise of the internet, Generation X",there is a cover of playboy magazine with a picture of a woman in a bunny t - shirt,t shirt,blonde pigtails,standing,smile,happy,"1990s, nineties"
,19950201,1995,1995-02-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19950201,Neutral beige with elegant typography,"Grunge and alternative rock, rise of the internet, Generation X",this is an image of a woman on a playboy magazine cover,lingerie,black curly,pose,serious,sad,"1990s, nineties"
,19950201,1995,1995-02-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19950201,Neutral beige with elegant typography,"Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a blonde woman in a yellow dress,yellow dress,blonde curly,lying down,smile,happy,"1990s, nineties"
,19950301,1995,1995-03-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19950301,Soft pastels and neutral tones,"Grunge and alternative rock, rise of the internet, Generation X",,,,,,,
,19950401,1995,1995-04-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19950401,Minimalist design with pop of color,"Grunge and alternative rock, rise of the internet, Generation X",this is a picture of a playboy magazine cover with a woman in a bikini on the cover,bikini,blonde pigtails,standing,neutral,happy,"1990s, nineties"
,19950501,1995,1995-05-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19950501,"Purple, Cream, Soft","Grunge and alternative rock, rise of the internet, Generation X",there is a woman sitting on a bed on the cover of a magazine,purple pantyhose,blonde bob,sitting,smiling,happy,"1990s, nineties"
,19950601,1995,1995-06-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19950601,"Pink, White","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a woman in a pink dress and high heels,pink bathing suit,brown long and curly,upside down,smiling,happy,"1990s, nineties"
,19950701,1995,1995-07-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19950701,"Red, Blue, Fireworks","Grunge and alternative rock, rise of the internet, Generation X",an image of a woman in a bikini on the cover of playboy,bikini,brown long,standing,smiling,happy,"1990s, nineties"
,19950801,1995,1995-08-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19950801,"Purple, Red polka dots","Grunge and alternative rock, rise of the internet, Generation X",there is a magazine cover with a woman in a red dress on the cover,lingerie,brown long and curly,standing,smile,happy,"1990s, nineties"
,19950801,1995,1995-08-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19950801,"Purple, Red polka dots","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a woman in a white shirt,bra,blonde long,pose,serious,happy,"1990s, nineties"
,19950901,1995,1995-09-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19950901,"White, Sheer","Grunge and alternative rock, rise of the internet, Generation X",,,,,,,
,19951001,1995,1995-10-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19951001,"White, Red scarf","Grunge and alternative rock, rise of the internet, Generation X",there is a woman that is on the cover of a magazine,swimsuit,brown straight,standing,smiling,happy,"1990s, nineties"
,19951101,1995,1995-11-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19951101,"Red, Dramatic","Grunge and alternative rock, rise of the internet, Generation X",an image of a woman in a bikini on the cover of playboy magazine,bikini,black short,standing,smile,happy,"1990s, nineties"
,19951201,1995,1995-12-01 00:00:00,$5.95,https://ipb-ma.playboy.com/issue/19951201,"Blonde, White, Soft","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a woman with blonde hair and blue eyes,blouse,blonde long,standing,smile,happy,"1990s, nineties"
,19960101,1996,1996-01-01 00:00:00,$5.95,https://ipb-ma.playboy.com/issue/19960101,"Beige, White robe","Grunge and alternative rock, rise of the internet, Generation X",there is a cover of playboy magazine with a woman in a bathrobe,robe,blonde long and curly,sitting,serious,happy,"1990s, nineties"
,19960201,1996,1996-02-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19960201,"White, Colorful bikinis","Grunge and alternative rock, rise of the internet, Generation X",this is an image of a magazine cover for playboy,bikini,black long,standing,smile,happy,"1990s, nineties"
,19960301,1996,1996-03-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19960301,"Black, White, Plaid","Grunge and alternative rock, rise of the internet, Generation X",,,,,,,
,19960401,1996,1996-04-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19960401,"Rainbow, Computer","Grunge and alternative rock, rise of the internet, Generation X",there is a woman sitting on top of a computer on the cover of a magazine,lingerie,blonde long,pose,serious,happy,"1990s, nineties"
,19960501,1996,1996-05-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19960501,"White, Natural","Grunge and alternative rock, rise of the internet, Generation X",there is a cover of a magazine with a woman dressed as a fairy,costume,blonde bun,ballet,smile,happy,"1990s, nineties"
,19960501,1996,1996-05-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19960501,"White, Natural","Grunge and alternative rock, rise of the internet, Generation X",this is an image of a woman on the cover of a magazine,bra,brown long,sitting,smile,happy,"1990s, nineties"
,19960601,1996,1996-06-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19960601,"Red, White, Bunny","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a blonde woman in a white dress,bra,blonde long,standing,smile,happy,"1990s, nineties"
,19960701,1996,1996-07-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19960701,"White, Pearls","Grunge and alternative rock, rise of the internet, Generation X",an image of a magazine cover with a woman in a bikini,bikini,brown long,standing,pensive,happy,"1990s, nineties"
,19960801,1996,1996-08-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19960801,"White, Red stripes","Grunge and alternative rock, rise of the internet, Generation X",,,,,,,
,19960901,1996,1996-09-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19960901,"White, Pink, Playful","Grunge and alternative rock, rise of the internet, Generation X",there is a white bunny wearing sunglasses on the cover of a magazine,glasses,blonde pigtails,standing,happy,happy,"1990s, nineties"
,19961001,1996,1996-10-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19961001,"Red, Yellow, Athletic","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine featuring a woman in a football uniform,jersey,brown bob,standing,serious,happy,"1990s, nineties"
,19961001,1996,1996-10-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19961001,"Red, Yellow, Athletic","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a woman in a red swimsuit,swimsuit,blonde long,pose,serious,happy,"1990s, nineties"
,19961101,1996,1996-11-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19961101,"Orange, Red swimsuit","Grunge and alternative rock, rise of the internet, Generation X",,,,,,,
,19961201,1996,1996-12-01 00:00:00,$5.95,https://ipb-ma.playboy.com/issue/19961201,"Beige, Christmas lights","Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features a naked woman in a santa suit,santa suit,blonde long,standing,smile,happy,"1990s, nineties"
,19970101,1997,1997-01-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19970101,Neutral beige with elegant typography,"Grunge and alternative rock, rise of the internet, Generation X",there is a cover of playboy magazine with marilyn monroe on the cover,dress,blonde curly,standing,smile,happy,"1990s, nineties"
,19970201,1997,1997-02-01 00:00:00,$4.95,https://ipb-ma.playboy.com/issue/19970201,Soft pastels and neutral tones,"Grunge and alternative rock, rise of the internet, Generation X",the cover of playboy magazine features three women in lingersuits,bra,blonde long and straight,standing,smile,happy,"1990s, nineties"
